NodeID1,Top_Node,REID1,RE1,NodeID2,Domain(L1),REID2,RE2,NodeID3,Subdomain(L2),REID3,RE3,NodeID4,Workflow(L3),REID4,RE4,NodeID5,Unit_Node1,Description(L4),REID5,RE5,NodeID6,NextNode
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa042,Receiving Donated Products,ra042,Belonging to node 'Receiving Donated Products',fa0412,Verify Product Condition,"Ensure all donated products meet FSIS standards, including proper labeling and handling instructions.",ra0421,Follow node 'Verify Product Condition',fa0422,Repackage and Label Products
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa042,Receiving Donated Products,ra042,Belonging to node 'Receiving Donated Products',fa0422,Repackage and Label Products,"If necessary, repackage donated products and apply correct labels, such as ingredients and safe-handling instructions.",ra0421,Follow node 'Repackage and Label Products',fa0414,Ship Products Safely
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa042,Receiving Donated Products,ra042,Belonging to node 'Receiving Donated Products',fa0414,Ship Products Safely,Ensure donated products are distributed in a safe and wholesome condition to consumers in need.,ra0421,Follow node 'Ship Products Safely',fa0424,Distribute to Consumers
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa042,Receiving Donated Products,ra042,Belonging to node 'Receiving Donated Products',fa0424,Distribute to Consumers,Ensure donated products are safely distributed to individuals or organizations in need.,ra0421,Follow node 'Distribute to Consumers',fa040,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa043,Managing Liability for Donated Products,ra043,Belonging to node 'Managing Liability for Donated Products',fa0431,Understand Liability Protection,Review the Bill Emerson Good Samaritan Food Donation Act to understand liability exemptions for donors.,ra0431,Follow node 'Understand Liability Protection',fa0432,Ensure Good Faith Compliance
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa043,Managing Liability for Donated Products,ra043,Belonging to node 'Managing Liability for Donated Products',fa0432,Ensure Good Faith Compliance,"Donate products in good faith, ensuring they are safe and free from harmful adulteration.",ra0431,Follow node 'Ensure Good Faith Compliance',fa0433,Educate Donors and Recipients
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa04,"FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations",ra04,"Belonging to node 'FSIS Guideline to Assist with the Donation of Eligible Meat, Poultry & Egg Products to Non-Profit Organizations'",fa043,Managing Liability for Donated Products,ra043,Belonging to node 'Managing Liability for Donated Products',fa0433,Educate Donors and Recipients,Inform stakeholders about liability protections and compliance requirements under federal and state laws.,ra0431,Follow node 'Educate Donors and Recipients',fa040,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0511,Define Purpose Statement,"State the primary purpose of the Retained Water Protocol (RWP), clarifying its applicability to specific products (e.g., poultry carcasses, giblets). Include details on water retention measurement and labeling compliance.",ra0511,Follow node 'Define Purpose Statement',fa0512,Describe Washing and Chilling Systems
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0512,Describe Washing and Chilling Systems,"Outline post-evisceration washing or chilling processes, including the type of system used (e.g., immersion chillers or refrigeration systems) and its impact on water retention.",ra0511,Follow node 'Describe Washing and Chilling Systems',fa0513,Detail Chiller System Configurations
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0513,Detail Chiller System Configurations,"Specify chiller system components, modifications, and their arrangement. Include details on evisceration lines and pre-chilling steps.",ra0511,Follow node 'Detail Chiller System Configurations',fa0514,Identify Variable Factors in the Chilling System
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0514,Identify Variable Factors in the Chilling System,"List factors influencing water retention, such as carcass temperature, water temperature, agitation, and time in the chiller.",ra0511,Follow node 'Identify Variable Factors in the Chilling System',fa0515,Set Standards for Chilling Systems
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0515,Set Standards for Chilling Systems,"Define performance criteria (e.g., time and temperature parameters) for achieving water retention control and food safety compliance.",ra0511,Follow node 'Set Standards for Chilling Systems',fa0516,Implement Testing Methods
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0516,Implement Testing Methods,"Develop reproducible and statistically valid methods to measure retained water. Define sample size, frequency, and calculation procedures.",ra0511,Follow node 'Implement Testing Methods',fa0517,Evaluate Results and Report Data
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa051,Retained Water Protocol Development,ra051,Belonging to node 'Retained Water Protocol Development',fa0517,Evaluate Results and Report Data,Analyze collected data to determine compliance with retained water limits and prepare accurate labeling.,ra0511,Follow node 'Evaluate Results and Report Data',fa050,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa052,Water Retention Process Control,ra052,Belonging to node 'Water Retention Process Control',fa0511,Define Purpose Statement,"State the primary purpose of the Retained Water Protocol (RWP), clarifying its applicability to specific products (e.g., poultry carcasses, giblets). Include details on water retention measurement and labeling compliance.",ra0521,Follow node 'Define Purpose Statement',fa0522,Maintain Process Control
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa052,Water Retention Process Control,ra052,Belonging to node 'Water Retention Process Control',fa0522,Maintain Process Control,Continuously monitor and adjust processes to ensure retained water does not exceed labeled amounts within allowable variance.,ra0521,Follow node 'Maintain Process Control',fa0523,Maintain Process Control
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa052,Water Retention Process Control,ra052,Belonging to node 'Water Retention Process Control',fa0523,Maintain Process Control,Continuously monitor and adjust processes to ensure retained water does not exceed labeled amounts within allowable variance.,ra0521,Follow node 'Maintain Process Control',fa0516,Implement Testing Methods
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa052,Water Retention Process Control,ra052,Belonging to node 'Water Retention Process Control',fa0516,Implement Testing Methods,"Develop reproducible and statistically valid methods to measure retained water. Define sample size, frequency, and calculation procedures.",ra0521,Follow node 'Implement Testing Methods',fa050,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa053,Labeling Retained Water Products,ra053,Belonging to node 'Labeling Retained Water Products',fa0531,Create Accurate Retained Water Statements,"Ensure labels clearly reflect retained water percentages, such as °∞up to X% retained water.°±",ra0531,Follow node 'Create Accurate Retained Water Statements',fa0532,Distinguish Multi-Ingredient Products
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa053,Labeling Retained Water Products,ra053,Belonging to node 'Labeling Retained Water Products',fa0532,Distinguish Multi-Ingredient Products,Clarify that retained water statements apply only to single-ingredient products. Multi-ingredient products follow separate labeling requirements.,ra0531,Follow node 'Distinguish Multi-Ingredient Products',fa0533,Address Special Labeling Scenarios
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa05,FSIS Guideline for Retained Water,ra05,Belonging to node 'FSIS Guideline for Retained Water',fa053,Labeling Retained Water Products,ra053,Belonging to node 'Labeling Retained Water Products',fa0533,Address Special Labeling Scenarios,"Provide guidance for labeling religious dietary products, giblets, and ice-glazed poultry.",ra0531,Follow node 'Address Special Labeling Scenarios',fa050,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa06,FSIS Guideline for Label Approval,ra06,Belonging to node 'FSIS Guideline for Label Approval',fa061,Training Program for Carcass Sorting,ra061,Belonging to node 'Training Program for Carcass Sorting',fa0611,Classroom Training,"Provide foundational knowledge to sorters, including recognizing poultry parts, identifying common conditions, and determining proper carcass dispositions.",ra0611,Follow node 'Classroom Training',fa0612,Wet Lab Training
